date,time,profile_name,tutorial_entered_at,play_entered_at,play_ended_at,total_game_time_s,score_a,score_b,a_joint1_distance_rad,a_joint2_distance_rad,a_joint3_distance_rad,a_joint4_distance_rad,a_joint5_distance_rad,a_joint6_distance_rad,b_joint1_distance_rad,b_joint2_distance_rad,b_joint3_distance_rad,b_joint4_distance_rad,b_joint5_distance_rad,b_joint6_distance_rad
2026-07-15,11-29-36,two_teams_slower1,2026-07-15T11:29:36.648751+08:00,2026-07-15T11:31:06.660450+08:00,2026-07-15T11:36:06.856236+08:00,390.207,17,0,6.294064,6.640317,5.035366,6.452906,27.951120,9.611885,1.348875,1.445263,3.905202,0.544196,0.481108,0.298144
2026-07-15,11-45-47,two_teams_slower1,2026-07-15T11:45:47.294586+08:00,2026-07-15T11:45:47.511846+08:00,2026-07-15T11:45:48.518282+08:00,1.224,0,0,0.003850,0.124832,0.230238,0.426915,0.478672,0.508628,0.002849,0.122015,0.208525,0.367001,0.001821,0.001279
2026-07-15,11-49-40,two_teams_slower1,2026-07-15T11:49:40.837898+08:00,2026-07-15T11:51:10.837467+08:00,2026-07-15T11:56:10.940910+08:00,390.103,0,13,3.299411,3.268866,2.266941,4.766237,4.890402,4.952607,6.570549,5.822403,5.261091,5.662420,3.977118,3.668920
2026-07-15,11-57-29,two_teams_slower1,2026-07-15T11:57:29.390456+08:00,2026-07-15T11:58:59.417979+08:00,2026-07-15T12:03:59.528911+08:00,390.138,60,95,5.124492,5.609819,9.298429,12.309783,7.807661,12.200595,8.278561,9.513356,6.968161,16.488340,3.798615,3.617616
2026-07-15,12-05-08,two_teams_slower1,2026-07-15T12:05:08.999782+08:00,2026-07-15T12:06:39.024949+08:00,2026-07-15T12:11:39.211550+08:00,390.212,5,0,1.448586,2.538561,1.781021,5.403989,4.150266,3.710920,2.473508,2.072599,2.854458,2.383923,4.735389,3.479057
2026-07-15,12-12-36,two_teams_slower1,2026-07-15T12:12:36.900221+08:00,2026-07-15T12:14:06.916818+08:00,2026-07-15T12:19:06.994949+08:00,390.095,14,0,5.973354,4.904130,8.774133,9.323406,7.525209,7.958196,4.829881,4.429264,10.633944,11.366369,7.195703,6.384794
2026-07-15,12-23-05,two_teams_slower1,2026-07-15T12:23:05.406339+08:00,2026-07-15T12:24:35.431854+08:00,2026-07-15T12:29:35.537540+08:00,390.131,13,30,1.510705,0.387571,0.382762,0.386851,0.382514,0.277904,3.953051,5.382462,7.820153,12.203537,6.670374,4.706217
2026-07-15,12-31-33,two_teams_slower1,2026-07-15T12:31:33.011331+08:00,2026-07-15T12:33:03.021199+08:00,2026-07-15T12:38:03.217412+08:00,390.206,4,0,5.564869,4.999134,4.199869,8.493292,3.565018,3.544820,1.398000,1.365562,1.018372,1.965458,3.955629,3.564338
2026-07-15,12-39-07,two_teams_slower1,2026-07-15T12:39:07.313931+08:00,2026-07-15T12:40:37.341940+08:00,2026-07-15T12:45:37.467117+08:00,390.153,5,0,3.094465,1.350912,1.447337,2.008422,3.672084,3.456551,1.838740,4.618346,6.400579,11.216623,6.459107,3.692666
2026-07-15,12-48-46,two_teams_slower1,2026-07-15T12:48:46.301794+08:00,2026-07-15T12:50:16.331026+08:00,2026-07-15T12:55:16.458700+08:00,390.157,7,0,11.237526,4.588803,4.854068,5.636361,5.279182,6.690966,0.365885,0.419388,0.423187,0.421492,0.497453,0.313614
2026-07-15,12-57-08,two_teams_slower1,2026-07-15T12:57:08.954494+08:00,2026-07-15T12:58:38.987976+08:00,2026-07-15T13:03:39.144813+08:00,390.190,19,10,5.940073,4.994114,4.206899,2.999547,6.289418,8.926838,5.713317,7.028952,10.011332,14.550188,8.907263,6.505728
2026-07-15,13-07-59,two_teams_slower1,2026-07-15T13:07:59.783179+08:00,2026-07-15T13:09:29.789768+08:00,2026-07-15T13:14:29.970988+08:00,390.188,46,0,4.881561,7.161528,9.205989,17.180615,10.921089,8.464703,2.537709,3.222890,1.231569,2.599611,4.063966,3.867884
2026-07-15,13-15-32,two_teams_slower1,2026-07-15T13:15:32.264714+08:00,2026-07-15T13:17:02.274364+08:00,2026-07-15T13:22:02.437301+08:00,390.173,84,72,12.063161,6.767242,11.604424,20.643706,12.110351,10.990891,6.860888,7.953165,4.482068,12.705179,5.288628,8.096978
2026-07-15,13-23-11,two_teams_slower1,2026-07-15T13:23:11.535224+08:00,2026-07-15T13:24:41.544258+08:00,2026-07-15T13:29:41.673547+08:00,390.138,20,9,10.802469,9.427355,10.227068,15.798360,22.635933,19.627819,5.690207,11.059251,6.757235,21.360921,4.820498,8.731237
2026-07-15,13-30-49,two_teams_slower1,2026-07-15T13:30:49.229625+08:00,2026-07-15T13:32:19.239602+08:00,2026-07-15T13:37:19.389039+08:00,390.159,75,318,3.429873,9.956334,13.580240,4.831388,18.109282,17.174011,6.696540,14.688776,15.076877,34.983055,11.000122,9.806401
2026-07-15,13-38-19,two_teams_slower1,2026-07-15T13:38:19.492061+08:00,2026-07-15T13:39:49.518426+08:00,2026-07-15T13:44:49.682207+08:00,390.190,126,9,16.161694,6.756671,5.162528,17.730823,5.036438,4.610296,3.828057,4.066782,4.200770,8.057358,9.527196,13.148559
2026-07-15,13-45-47,two_teams_slower1,2026-07-15T13:45:47.301986+08:00,2026-07-15T13:47:17.326696+08:00,2026-07-15T13:52:17.540059+08:00,390.238,93,165,9.052590,5.664527,9.579509,14.725481,7.225061,9.164059,9.509633,9.236427,14.574737,16.595946,9.936770,9.370219
2026-07-15,13-53-16,two_teams_slower1,2026-07-15T13:53:16.711973+08:00,2026-07-15T13:54:46.736005+08:00,2026-07-15T13:59:46.892114+08:00,390.180,0,0,0.480023,0.375688,0.361572,0.403924,0.391031,0.282223,1.459045,1.531872,1.081742,1.869874,1.065269,0.324769
2026-07-15,14-00-41,two_teams_slower1,2026-07-15T14:00:41.568836+08:00,2026-07-15T14:02:11.598371+08:00,2026-07-15T14:07:11.676263+08:00,390.107,12,44,11.120460,4.271485,3.863242,14.715710,6.541791,4.987424,8.418531,10.629916,11.859556,16.073531,13.486027,21.564588
2026-07-15,14-08-16,two_teams_slower1,2026-07-15T14:08:16.553052+08:00,2026-07-15T14:09:46.579141+08:00,2026-07-15T14:14:46.660811+08:00,390.108,33,19,10.659139,14.321184,9.110813,23.521542,13.798183,34.328456,5.019537,5.764196,4.587380,7.185000,11.726246,22.899971
2026-07-15,14-15-45,two_teams_slower1,2026-07-15T14:15:45.783506+08:00,2026-07-15T14:17:15.808295+08:00,2026-07-15T14:22:15.902050+08:00,390.119,16,155,9.054900,10.691844,16.397108,11.700908,19.921864,15.382644,16.626307,14.310722,8.054847,23.306584,20.940056,38.658372
2026-07-15,14-23-15,two_teams_slower1,2026-07-15T14:23:15.235589+08:00,2026-07-15T14:24:45.259746+08:00,2026-07-15T14:29:45.378361+08:00,390.143,70,102,10.559928,9.463637,14.641387,27.554639,22.806016,23.325747,9.315854,12.768144,19.400455,42.253354,17.888938,30.782222
2026-07-15,14-31-03,two_teams_slower1,2026-07-15T14:31:03.385055+08:00,2026-07-15T14:32:33.409773+08:00,2026-07-15T14:37:33.534175+08:00,390.149,160,60,6.776913,8.173266,8.241456,18.486711,10.502984,5.780568,13.406094,11.730233,8.324914,19.769786,3.814091,6.575022
2026-07-15,14-38-37,two_teams_slower1,2026-07-15T14:38:37.941875+08:00,2026-07-15T14:40:07.949979+08:00,2026-07-15T14:45:08.045978+08:00,390.104,91,68,4.726870,6.813006,5.520497,7.757288,8.540205,4.894404,12.607409,5.901438,4.142988,10.480576,15.384660,12.528358
2026-07-15,14-46-24,two_teams_slower1,2026-07-15T14:46:24.938481+08:00,2026-07-15T14:47:54.962388+08:00,2026-07-15T14:52:55.085659+08:00,390.147,31,192,6.978636,9.263351,5.671953,5.924349,8.666778,11.440495,8.185348,11.089336,17.298204,25.716316,9.628476,11.684552
2026-07-15,14-53-55,two_teams_slower1,2026-07-15T14:53:55.037633+08:00,2026-07-15T14:55:25.045664+08:00,2026-07-15T15:00:25.125304+08:00,390.088,88,54,13.794927,9.550727,17.197343,13.641502,13.549408,7.871927,3.801360,8.884327,15.138187,16.066451,14.681948,5.290068
2026-07-15,15-01-20,two_teams_slower1,2026-07-15T15:01:20.232513+08:00,2026-07-15T15:02:50.258007+08:00,2026-07-15T15:07:50.367571+08:00,390.135,578,292,17.587024,10.710091,7.948009,23.810322,4.767519,4.222578,7.477881,11.600207,9.725469,17.932524,42.791854,17.227018
2026-07-15,15-09-00,two_teams_slower1,2026-07-15T15:09:00.564148+08:00,2026-07-15T15:10:30.589290+08:00,2026-07-15T15:15:30.719827+08:00,390.156,35,38,9.198177,5.741553,7.411234,8.278267,3.817368,4.181910,5.205617,12.594870,10.321458,14.589664,12.917292,18.147529
2026-07-15,15-16-27,two_teams_slower1,2026-07-15T15:16:27.073012+08:00,2026-07-15T15:17:57.097582+08:00,2026-07-15T15:23:18.585017+08:00,411.512,66,66,11.069128,7.903315,11.721952,24.358104,5.109887,7.839119,7.711828,6.555541,5.025371,8.337367,13.190307,28.244320
2026-07-15,15-24-18,two_teams_slower1,2026-07-15T15:24:18.982268+08:00,2026-07-15T15:25:49.007252+08:00,2026-07-15T15:30:49.088552+08:00,390.106,18,180,7.955954,12.092555,12.356840,19.321213,20.062480,15.778245,13.493586,12.466079,11.752368,12.422051,7.442133,42.288650
2026-07-15,15-31-51,two_teams_slower1,2026-07-15T15:31:51.500244+08:00,2026-07-15T15:33:21.524459+08:00,2026-07-15T15:38:21.612363+08:00,390.112,86,18,9.914378,8.200082,3.411919,35.539806,9.405591,6.211044,10.114065,9.654379,10.818750,17.056412,11.476271,16.642774
2026-07-15,15-39-23,two_teams_slower1,2026-07-15T15:39:23.248300+08:00,2026-07-15T15:40:53.272209+08:00,2026-07-15T15:45:53.363529+08:00,390.115,74,28,18.989918,6.738393,7.732797,10.733953,15.939874,21.000497,3.781456,7.337664,8.669000,10.239719,6.681402,22.264821
2026-07-15,15-50-16,two_teams_slower1,2026-07-15T15:50:16.806213+08:00,2026-07-15T15:51:46.830332+08:00,2026-07-15T15:56:46.948940+08:00,390.143,95,100,8.771057,9.466760,12.743213,30.864975,7.402263,4.931900,7.232153,11.592313,11.940903,16.073963,3.909803,4.171123
2026-07-15,15-57-55,two_teams_slower1,2026-07-15T15:57:55.497385+08:00,2026-07-15T15:59:07.806002+08:00,2026-07-15T15:59:11.644916+08:00,76.148,0,0,0.092379,0.081680,0.077309,0.084704,0.084781,0.055376,0.060862,0.088881,0.095833,0.091001,0.102679,0.082306
2026-07-15,16-04-08,two_teams_slower1,2026-07-15T16:04:08.798193+08:00,2026-07-15T16:05:38.798367+08:00,2026-07-15T16:10:38.893241+08:00,390.095,6,0,5.891392,6.980800,4.676653,8.196512,11.054084,7.989267,2.337755,5.146699,4.987636,8.822279,9.450176,11.474825
2026-07-15,16-11-35,two_teams_slower1,2026-07-15T16:11:35.765748+08:00,2026-07-15T16:11:43.858781+08:00,2026-07-15T16:16:43.946652+08:00,308.181,85,90,7.756779,10.746824,9.691688,23.491689,18.372771,17.950947,9.419109,11.618849,12.992768,13.545809,8.694294,19.497264
2026-07-15,16-17-45,two_teams_slower1,2026-07-15T16:17:45.018145+08:00,2026-07-15T16:17:48.827566+08:00,2026-07-15T16:22:48.909714+08:00,303.892,146,70,5.224607,6.717471,7.581539,15.975816,11.785824,14.257923,6.830793,6.799402,7.225055,20.055291,9.322811,27.452157
2026-07-15,16-23-50,two_teams_slower1,2026-07-15T16:23:50.729845+08:00,2026-07-15T16:24:26.856421+08:00,2026-07-15T16:29:26.933011+08:00,336.203,125,116,9.430264,9.364041,11.739633,21.275920,17.236381,13.951294,10.939066,9.398007,4.257360,21.924229,26.846046,38.768662
2026-07-15,16-30-38,two_teams_slower1,2026-07-15T16:30:38.511801+08:00,2026-07-15T16:32:08.538139+08:00,2026-07-15T16:37:08.638200+08:00,390.126,59,53,8.433570,7.339771,7.314272,11.064657,11.830321,16.694375,10.383047,8.893871,8.396115,10.492719,14.946056,26.899936
2026-07-15,16-38-10,two_teams_slower1,2026-07-15T16:38:10.363535+08:00,2026-07-15T16:39:13.806374+08:00,2026-07-15T16:44:13.901793+08:00,363.538,20,31,15.034809,8.701576,5.753047,11.936729,8.341935,19.858674,11.817526,8.457553,4.740762,18.683182,5.244286,11.512496
2026-07-15,16-45-14,two_teams_slower1,2026-07-15T16:45:14.180951+08:00,2026-07-15T16:45:14.907469+08:00,2026-07-15T16:50:15.050295+08:00,300.869,184,22,19.715636,14.489238,8.523939,19.675723,19.490585,40.773969,0.393809,0.311180,0.290276,0.296680,0.377745,0.240124
2026-07-15,16-51-54,two_teams_slower1,2026-07-15T16:51:54.102425+08:00,2026-07-15T16:52:00.978306+08:00,2026-07-15T16:57:01.096269+08:00,306.994,23,38,7.728160,8.052087,4.079066,8.344384,6.734592,8.545545,3.583303,4.980496,4.870381,10.782147,33.723780,25.464598
2026-07-15,16-57-58,two_teams_slower1,2026-07-15T16:57:58.921977+08:00,2026-07-15T16:59:28.931041+08:00,2026-07-15T17:04:29.063334+08:00,390.141,109,0,5.994911,7.422777,9.320116,9.335808,6.361760,12.033253,11.527663,4.910900,4.527448,7.413901,8.250356,11.336971
2026-07-15,17-05-31,two_teams_slower1,2026-07-15T17:05:31.794454+08:00,2026-07-15T17:07:01.804421+08:00,2026-07-15T17:12:01.943326+08:00,390.149,76,57,9.338584,11.310835,14.399051,17.353723,12.664929,10.211441,4.311701,6.073742,17.253676,34.188002,14.377985,9.628129
2026-07-15,17-14-12,two_teams_slower1,2026-07-15T17:14:12.539771+08:00,2026-07-15T17:15:42.564588+08:00,2026-07-15T17:20:42.683520+08:00,390.144,0,0,3.860238,2.382620,3.277640,8.893154,5.147425,9.067651,5.873419,3.375266,3.725337,7.614307,5.893567,11.465183
2026-07-15,17-21-37,two_teams_slower1,2026-07-15T17:21:37.368377+08:00,2026-07-15T17:23:07.396443+08:00,2026-07-15T17:28:07.484321+08:00,390.116,10,0,7.678934,7.621962,11.046880,15.459627,11.086313,7.663190,9.314036,2.821794,8.347631,6.816562,6.285339,11.168016
2026-07-15,17-29-04,two_teams_slower1,2026-07-15T17:29:04.312017+08:00,2026-07-15T17:30:34.320318+08:00,2026-07-15T17:35:34.418537+08:00,390.107,67,72,12.616556,12.130196,12.498300,15.524763,9.301213,13.578916,11.666535,21.845343,15.357903,22.174033,24.517836,45.333090
2026-07-15,17-36-37,two_teams_slower1,2026-07-15T17:36:37.501232+08:00,2026-07-15T17:38:07.509643+08:00,2026-07-15T17:43:07.593586+08:00,390.092,80,4,5.328244,10.753184,10.346404,9.716302,19.199121,24.535208,7.086086,5.448366,9.367817,12.708384,6.654648,11.348035
2026-07-15,17-44-10,two_teams_slower1,2026-07-15T17:44:10.773761+08:00,2026-07-15T17:45:40.798380+08:00,2026-07-15T17:50:40.910840+08:00,390.137,31,7,9.844379,3.679525,6.662175,7.151409,7.288825,7.373250,7.151777,3.613748,3.172644,5.725130,4.311155,4.459811
2026-07-15,17-54-52,two_teams_slower1,2026-07-15T17:54:52.435820+08:00,2026-07-15T17:56:22.460529+08:00,2026-07-15T18:01:22.664218+08:00,390.228,11,4,4.044395,8.256372,4.343294,6.135526,4.957398,10.307915,5.725103,3.311498,2.910876,4.429898,3.694987,3.567201
2026-07-15,18-02-29,two_teams_slower1,2026-07-15T18:02:29.034750+08:00,2026-07-15T18:03:59.060741+08:00,2026-07-15T18:08:59.202278+08:00,390.168,116,98,3.486014,5.294628,3.848743,10.551245,11.991006,19.491883,2.705782,7.851553,5.884078,12.244947,11.066224,11.138784
2026-07-15,18-10-04,two_teams_slower1,2026-07-15T18:10:04.127815+08:00,2026-07-15T18:11:34.151757+08:00,2026-07-15T18:16:34.280275+08:00,390.152,98,70,7.424516,3.861891,9.302124,8.644569,5.523622,7.480929,8.579766,6.869694,6.348788,11.031432,13.779904,16.885356
2026-07-15,18-17-38,two_teams_slower1,2026-07-15T18:17:38.782403+08:00,2026-07-15T18:19:08.806561+08:00,2026-07-15T18:24:08.911913+08:00,390.130,206,108,7.041338,5.699728,5.880663,13.780994,10.229993,21.654397,6.361565,4.955964,6.388844,6.660372,7.252507,11.990804
2026-07-15,18-27-30,two_teams_slower1,2026-07-15T18:27:30.340789+08:00,2026-07-15T18:27:32.832011+08:00,2026-07-15T18:32:32.907405+08:00,302.567,70,0,6.962748,13.379720,6.790561,6.629015,8.927597,5.621758,7.348027,10.419737,17.716066,7.165706,8.560825,8.989799
2026-07-15,18-33-38,two_teams_slower1,2026-07-15T18:33:38.665112+08:00,2026-07-15T18:35:08.673319+08:00,2026-07-15T18:40:08.753612+08:00,390.089,0,0,2.335497,1.378225,1.037721,1.952053,7.110180,10.718762,4.808995,1.691733,1.818139,3.265842,5.098015,0.320913
2026-07-15,18-41-29,two_teams_slower1,2026-07-15T18:41:29.214025+08:00,2026-07-15T18:42:59.228690+08:00,2026-07-15T18:47:59.326385+08:00,390.112,27,68,5.931291,7.293228,5.191797,9.404199,6.898918,8.786945,11.817598,12.496081,15.219924,15.546837,8.503165,4.638687
2026-07-15,18-49-02,two_teams_slower1,2026-07-15T18:49:02.678300+08:00,2026-07-15T18:50:03.954811+08:00,2026-07-15T18:54:50.715811+08:00,348.038,163,304,7.046041,18.750565,17.837829,24.391731,10.873335,19.278057,17.915483,18.310928,25.706551,28.573675,8.585566,3.453323
2026-07-16,10-32-52,two_teams_slower1,2026-07-16T10:32:52.014247+08:00,2026-07-16T10:34:22.029646+08:00,2026-07-16T10:39:22.063410+08:00,390.049,0,0,0.498474,0.353868,0.375837,0.401356,0.360265,0.271082,9.957257,5.091480,2.769249,8.504571,3.875961,0.319279
2026-07-16,10-40-28,two_teams_slower1,2026-07-16T10:40:28.565666+08:00,2026-07-16T10:41:58.595914+08:00,2026-07-16T10:46:58.684340+08:00,390.119,8,0,0.467210,0.354859,0.347545,0.376355,0.375322,0.276423,6.187430,6.963081,1.445076,2.117700,4.127796,3.501911
2026-07-16,11-07-04,two_teams_slower1,2026-07-16T11:07:04.260557+08:00,2026-07-16T11:08:34.273393+08:00,2026-07-16T11:13:34.341988+08:00,390.081,11,0,9.796999,12.852730,10.293940,7.003716,26.064485,30.756465,0.384007,0.419213,0.601765,0.396324,0.468618,0.317303
2026-07-16,11-14-33,two_teams_slower1,2026-07-16T11:14:33.379349+08:00,2026-07-16T11:14:50.804870+08:00,2026-07-16T11:19:50.911978+08:00,317.533,67,8,3.603865,7.257492,9.024413,27.260811,24.194338,19.289855,0.332893,0.331678,0.306943,0.322133,0.387209,0.241434
2026-07-16,11-24-55,two_teams_slower1,2026-07-16T11:24:55.285067+08:00,2026-07-16T11:26:25.296787+08:00,2026-07-16T11:31:25.393130+08:00,390.108,52,110,7.897096,9.368263,12.384691,18.126445,8.752986,12.579122,1.983605,4.429804,5.677133,14.087435,6.855573,3.709328
2026-07-16,11-32-29,two_teams_slower1,2026-07-16T11:32:29.858124+08:00,2026-07-16T11:33:33.534754+08:00,2026-07-16T11:38:33.620491+08:00,363.762,9,0,7.928629,4.625061,2.577671,10.512874,5.392176,4.313313,6.602740,5.896586,7.199997,6.721599,5.730727,9.718875
2026-07-16,11-46-58,two_teams_slower1,2026-07-16T11:46:58.329448+08:00,2026-07-16T11:48:28.352109+08:00,2026-07-16T11:53:28.432528+08:00,390.103,16,0,1.471535,2.853174,2.012463,2.489756,4.711206,3.998605,14.101860,0.702335,0.668061,0.490867,0.532583,0.315990
2026-07-16,11-54-53,two_teams_slower1,2026-07-16T11:54:53.702184+08:00,2026-07-16T11:55:48.414975+08:00,2026-07-16T12:00:48.479470+08:00,354.777,0,0,0.446711,0.326753,0.311871,0.352320,0.345938,0.255674,7.177198,5.176147,3.070910,2.220897,3.639149,3.744263
2026-07-16,12-03-09,two_teams_slower1,2026-07-16T12:03:09.446496+08:00,2026-07-16T12:03:15.162979+08:00,2026-07-16T12:44:26.119424+08:00,2476.673,89,188,20.947845,22.091792,18.785665,37.093475,30.947365,39.474177,19.414019,65.863850,69.141092,75.475043,38.620335,19.175385
2026-07-16,12-46-21,two_teams_slower1,2026-07-16T12:46:21.026190+08:00,2026-07-16T12:47:16.710000+08:00,2026-07-16T12:52:16.871084+08:00,355.845,8,109,11.686193,4.476978,6.795913,11.952026,15.091816,18.513625,3.999689,5.139353,8.721364,14.540008,4.586565,7.991484
2026-07-16,12-56-05,two_teams_slower1,2026-07-16T12:56:05.870116+08:00,2026-07-16T12:56:17.580333+08:00,2026-07-16T13:01:17.732906+08:00,311.863,37,0,6.734540,6.757558,7.682481,11.544654,13.292076,10.901391,7.436940,3.112204,3.807332,2.478952,6.824914,6.267941
2026-07-16,13-02-20,two_teams_slower1,2026-07-16T13:02:20.023769+08:00,2026-07-16T13:02:41.651347+08:00,2026-07-16T13:07:41.818127+08:00,321.794,95,29,11.258192,5.574287,3.788191,14.750321,13.782633,13.775433,5.968145,6.288570,5.674001,14.627388,9.265925,14.477638
2026-07-16,13-12-20,two_teams_slower1,2026-07-16T13:12:20.055398+08:00,2026-07-16T13:13:50.062789+08:00,2026-07-16T13:18:50.136853+08:00,390.081,15,0,5.410497,4.468685,3.901699,2.662927,12.404040,8.053071,3.929231,2.550400,2.266656,5.470855,3.777312,4.553512
2026-07-16,13-19-45,two_teams_slower1,2026-07-16T13:19:45.114306+08:00,2026-07-16T13:20:41.243052+08:00,2026-07-16T13:25:41.366710+08:00,356.252,63,52,8.533234,9.431182,8.985228,16.411616,9.361456,5.734869,9.449603,6.976886,2.753857,15.564968,9.101513,12.475111
2026-07-16,13-26-41,two_teams_slower1,2026-07-16T13:26:41.993091+08:00,2026-07-16T13:28:12.016184+08:00,2026-07-16T13:33:12.117908+08:00,390.125,11,58,11.804100,10.563083,23.391950,18.818425,13.714224,19.342983,2.638021,3.668200,8.324999,16.459248,10.604322,18.073369
2026-07-16,13-34-10,two_teams_slower1,2026-07-16T13:34:10.444013+08:00,2026-07-16T13:35:40.451877+08:00,2026-07-16T13:40:40.541233+08:00,390.097,16,64,5.452559,11.147982,9.491426,12.483778,18.002101,19.207215,2.818501,4.517139,4.669995,10.397049,7.529550,13.552113
2026-07-16,13-42-54,two_teams_slower1,2026-07-16T13:42:54.716743+08:00,2026-07-16T13:43:46.823893+08:00,2026-07-16T13:48:46.981176+08:00,352.264,46,117,7.785037,8.959187,7.422634,9.809011,11.613592,7.101140,4.084785,6.146448,5.416731,12.191510,4.678726,4.892167
2026-07-16,13-49-44,two_teams_slower1,2026-07-16T13:49:44.422891+08:00,2026-07-16T13:50:14.047636+08:00,2026-07-16T13:55:14.151752+08:00,329.729,70,4,7.407984,7.373561,11.874880,13.365773,8.592163,13.771768,1.345991,1.307575,1.008598,2.021762,3.742756,3.772360
2026-07-16,14-02-52,two_teams_slower1,2026-07-16T14:02:52.684480+08:00,2026-07-16T14:04:20.243381+08:00,2026-07-16T14:09:20.422913+08:00,387.738,5,6,2.341084,8.145093,7.750267,20.271761,21.585844,30.860883,2.587595,3.331012,3.692337,4.600162,8.944779,10.701227
2026-07-16,14-10-23,two_teams_slower1,2026-07-16T14:10:23.143239+08:00,2026-07-16T14:10:40.917686+08:00,2026-07-16T14:15:41.015755+08:00,317.873,52,71,11.340495,10.146376,12.950084,18.002356,15.238502,13.264694,9.489263,5.560032,7.309869,6.972395,23.135947,22.589764
2026-07-16,14-16-48,two_teams_slower1,2026-07-16T14:16:48.387187+08:00,2026-07-16T14:17:08.195923+08:00,2026-07-16T14:17:37.934232+08:00,49.547,31,7,0.060729,0.046856,0.048470,0.059374,0.061592,0.036103,1.065540,0.078300,0.082697,0.066907,0.072073,0.045077
2026-07-16,14-21-55,two_teams_slower1,2026-07-16T14:21:55.746580+08:00,2026-07-16T14:21:58.515868+08:00,2026-07-16T14:26:58.616319+08:00,302.870,25,0,9.460488,7.885207,8.427399,12.398669,17.499998,8.396670,1.283542,2.359822,3.955923,5.908367,9.598356,6.898359
2026-07-16,14-27-56,two_teams_slower1,2026-07-16T14:27:56.964214+08:00,2026-07-16T14:28:06.474194+08:00,2026-07-16T14:33:06.544385+08:00,309.580,286,51,5.083218,5.966915,13.829897,14.876420,12.161806,11.290868,8.500980,7.864639,10.623129,9.787009,13.828567,6.430901
2026-07-16,14-34-14,two_teams_slower1,2026-07-16T14:34:14.105749+08:00,2026-07-16T14:35:44.115085+08:00,2026-07-16T14:40:44.219729+08:00,390.114,0,0,0.474806,0.385592,0.368262,0.417721,0.407500,0.298481,0.430637,0.441486,0.428008,0.439204,0.515246,0.329999
2026-07-16,14-51-02,two_teams_slower1,2026-07-16T14:51:02.698812+08:00,2026-07-16T14:52:32.743072+08:00,2026-07-16T14:57:32.741690+08:00,390.043,5,0,0.496898,0.374014,0.391392,0.400976,0.398629,0.289706,0.392728,0.433703,0.495887,0.425074,0.495184,0.324478
2026-07-16,15-03-22,two_teams_slower1,2026-07-16T15:03:22.273404+08:00,2026-07-16T15:04:52.305950+08:00,2026-07-16T15:07:54.127292+08:00,271.854,0,0,0.344771,0.261393,0.275086,0.281356,0.283825,0.201979,0.297596,0.307318,0.351853,0.301152,0.355675,0.229642
2026-07-16,15-08-47,two_teams_slower1,2026-07-16T15:08:47.846085+08:00,2026-07-16T15:08:54.871502+08:00,2026-07-16T15:13:55.046018+08:00,307.200,55,10,2.499197,3.889947,3.688614,2.681372,9.427853,20.306518,1.771166,3.088629,1.409921,7.543189,11.603086,10.938010
2026-07-16,15-15-00,two_teams_slower1,2026-07-16T15:15:00.252822+08:00,2026-07-16T15:15:05.079358+08:00,2026-07-16T15:20:05.260373+08:00,305.008,85,15,3.512762,7.806961,8.662729,15.950398,16.296521,24.668320,4.447660,5.193959,4.979701,8.400436,6.612407,5.523516
2026-07-16,15-21-06,two_teams_slower1,2026-07-16T15:21:06.744595+08:00,2026-07-16T15:21:17.419714+08:00,2026-07-16T15:26:17.578618+08:00,310.834,93,80,4.321633,8.797726,14.534596,7.017414,13.089417,22.214142,6.648683,13.025161,19.282279,22.267607,14.238687,18.948198
2026-07-16,15-27-34,two_teams_slower1,2026-07-16T15:27:34.583334+08:00,2026-07-16T15:28:37.543612+08:00,2026-07-16T15:33:37.621371+08:00,363.038,37,89,2.452373,6.973526,11.170574,14.081663,16.826108,17.464931,2.633961,17.909710,20.470431,7.503788,28.052693,23.436922
2026-07-16,15-36-54,two_teams_slower1,2026-07-16T15:36:54.808346+08:00,2026-07-16T15:38:24.818049+08:00,2026-07-16T15:43:24.950349+08:00,390.142,176,0,4.382243,8.690516,14.630928,17.302989,3.677114,3.471433,1.790339,1.605018,2.239190,3.061858,6.077448,7.733439
2026-07-16,15-54-14,two_teams_slower1,2026-07-16T15:54:14.690618+08:00,2026-07-16T15:54:27.616274+08:00,2026-07-16T15:59:27.753403+08:00,313.063,29,100,4.996735,7.482225,7.245575,10.888842,6.048368,11.892949,4.259986,8.836202,7.447393,8.913023,12.631576,16.972834
2026-07-16,16-01-14,two_teams_slower1,2026-07-16T16:01:14.355191+08:00,2026-07-16T16:02:44.364558+08:00,2026-07-16T16:07:44.450058+08:00,390.095,5,0,4.028850,1.870474,3.683277,6.212498,5.049974,7.316957,0.391714,0.426421,0.413167,0.393884,0.489218,0.317151
2026-07-16,16-10-24,two_teams_slower1,2026-07-16T16:10:24.849571+08:00,2026-07-16T16:11:54.860443+08:00,2026-07-16T16:16:54.982002+08:00,390.132,0,0,9.636552,10.893248,4.572828,10.760320,11.689767,14.529713,9.616376,4.118009,11.180269,5.773921,13.344009,21.284081
2026-07-16,16-17-52,two_teams_slower1,2026-07-16T16:17:52.140230+08:00,2026-07-16T16:19:22.150503+08:00,2026-07-16T16:24:22.280157+08:00,390.140,124,14,9.282310,10.692603,6.193799,23.962338,17.197096,13.329334,5.903717,10.887400,12.935098,24.713931,14.339471,8.491029
